1000 2500
207	607
208	209
208	227
208	287
208	415
208	613
208	846
208	908
209	281
209	296
209	510
209	545
210	427
210	489
210	538
210	543
210	997
211	221
211	332
211	710
211	740
212	352
212	795
212	825
213	551
213	743
213	963
214	309
215	708
216	841
216	921
217	596
217	983
218	342
218	484
218	669
218	771
219	381
219	465
219	648
219	669
219	672
220	461
220	997
221	549
221	565
221	605
221	799
221	892
222	321
222	738
223	810
223	911
225	486
225	531
225	575
225	922
225	985
226	951
227	374
227	461
227	632
227	949
228	456
228	780
228	801
228	887
229	469
229	850
229	879
229	926
230	301
230	312
230	405
230	414
230	446
230	549
230	673
231	365
231	450
231	592
231	652
231	725
232	374
233	280
233	443
233	484
233	638
233	964
234	235
234	349
234	474
234	938
235	247
235	255
235	336
235	507
235	702
235	919
236	262
236	529
236	764
237	391
237	525
237	790
237	822
238	311
238	406
238	587
238	900
239	377
239	419
239	474
239	545
239	707
240	283
240	343
240	482
240	625
240	694
241	266
241	496
241	892
242	407
242	453
242	521
242	565
242	603
242	829
242	863
243	826
243	892
243	922
244	398
244	414
244	574
244	815
245	471
245	767
246	296
246	351
246	591
246	598
246	770
246	846
247	460
247	631
247	800
248	317
248	351
248	548
249	274
249	284
249	573
249	670
249	718
249	777
249	980
250	598
250	887
251	801
251	925
252	592
252	816
252	858
252	859
252	868
253	324
253	574
253	640
253	909
254	417
254	474
254	720
255	493
255	634
255	676
255	827
255	838
255	853
255	943
256	460
256	886
257	396
257	471
257	593
257	678
258	720
259	492
259	653
260	655
260	983
261	315
261	436
261	629
261	832
261	920
262	351
262	493
262	725
263	293
263	312
263	696
263	892
264	572
264	640
264	650
264	697
264	828
265	280
265	284
265	331
265	385
265	436
265	478
265	606
266	380
266	482
266	577
266	591
266	596
267	436
267	856
268	287
268	469
268	832
269	430
269	553
269	641
269	647
269	754
269	964
269	966
270	286
271	273
271	280
271	324
271	855
271	871
271	903
272	514
272	555
273	381
273	598
273	637
273	661
274	800
274	848
274	850
274	862
275	298
275	302
275	658
275	832
275	872
276	815
276	959
277	487
277	876
278	376
278	645
278	911
279	313
279	368
279	689
280	637
280	687
280	699
281	386
281	443
281	635
281	674
281	677
281	733
281	963
282	284
282	618
282	733
282	796
282	943
283	327
283	374
284	594
284	732
285	355
285	676
285	698
285	745
285	909
286	793
286	837
287	712
288	331
288	366
288	621
288	624
289	597
289	647
289	770
290	317
290	436
290	617
290	672
290	715
290	729
290	903
290	961
291	589
292	549
292	796
292	954
293	611
294	346
294	543
294	568
294	635
294	964
295	560
295	579
295	731
296	419
296	823
297	519
297	564
297	811
297	874
298	458
298	483
298	756
299	319
299	428
300	324
300	328
300	617
300	620
300	730
300	763
301	485
301	509
301	588
301	885
302	377
302	426
302	467
302	482
302	975
303	477
303	505
303	982
304	445
304	554
304	653
304	908
305	533
305	744
305	921
306	715
306	727
306	734
308	550
308	850
309	561
309	668
309	937
309	972
310	369
310	411
310	447
310	653
310	736
310	791
310	822
310	944
311	628
311	805
311	806
311	876
311	974
312	333
312	477
312	678
314	321
314	529
314	744
314	821
315	586
315	909
316	794
317	328
317	344
317	422
317	665
318	524
318	707
318	749
318	818
319	669
319	756
320	575
320	840
321	482
321	562
321	652
321	716
322	742
322	820
323	362
324	450
324	805
325	523
325	560
325	880
326	593
326	895
327	387
327	441
327	534
327	778
327	954
328	344
328	394
328	419
328	580
328	634
328	761
328	770
328	918
329	447
329	755
329	850
330	930
330	957
332	626
332	655
332	978
333	400
333	420
333	424
333	508
333	751
333	814
334	402
334	967
334	980
336	377
336	621
336	971
338	429
338	788
339	341
339	363
339	680
340	404
340	654
340	658
340	756
340	989
341	722
341	853
342	928
343	841
344	977
345	405
345	649
345	654
346	825
346	852
347	350
347	563
347	880
347	986
348	664
348	757
348	913
348	963
349	397
349	866
351	657
351	688
351	702
351	822
351	850
352	508
352	586
352	800
353	552
353	678
354	455
354	519
355	495
355	696
357	778
358	392
358	479
358	593
358	600
359	797
360	389
360	496
360	506
360	694
360	799
361	448
361	474
362	417
362	418
362	432
362	518
362	889
362	977
363	442
364	488
364	604
364	638
364	654
364	783
364	796
364	864
364	947
365	397
365	520
365	593
365	687
365	698
365	721
365	864
366	658
366	731
367	776
369	461
370	453
371	426
371	645
371	823
371	920
372	432
372	434
372	651
372	983
373	528
373	661
374	538
374	966
374	999
375	658
375	680
375	739
375	777
375	917
376	394
376	745
377	467
377	485
377	680
377	708
378	474
378	523
378	802
378	878
378	975
379	420
379	571
380	980
381	831
381	968
382	984
383	479
383	542
384	631
385	475
385	662
385	783
386	461
386	687
386	761
387	456
387	618
387	654
388	392
388	768
388	909
389	594
389	748
389	871
389	875
390	507
391	413
391	894
391	951
392	673
392	682
392	792
393	413
393	452
393	573
393	626
393	764
393	940
395	713
395	744
395	993
396	805
396	935
397	491
397	562
397	755
397	912
397	938
397	956
397	968
398	812
399	413
399	622
400	823
400	888
402	450
402	483
402	580
402	596
402	632
403	830
403	923
403	928
404	421
404	566
404	655
404	831
404	837
404	867
405	671
405	923
405	952
406	429
406	558
407	580
408	710
408	848
409	866
410	451
410	471
411	856
412	542
412	547
412	647
413	533
413	732
414	636
414	800
414	809
414	833
414	935
415	462
415	697
415	832
416	518
416	548
416	580
417	504
417	741
418	456
418	553
418	554
418	819
418	952
420	438
420	887
420	908
420	998
421	615
421	958
422	437
422	529
422	597
422	875
422	932
423	555
423	855
424	761
424	836
425	513
425	698
425	988
426	447
426	785
426	817
426	844
426	940
427	606
428	500
428	741
428	948
429	496
429	765
430	743
430	829
431	448
431	682
431	759
431	822
431	902
432	843
432	921
433	456
433	691
433	773
434	614
434	744
434	965
435	449
435	503
435	716
436	502
436	569
436	590
436	713
436	789
436	975
437	451
437	651
437	764
437	836
437	859
438	456
438	833
438	857
438	894
439	610
439	724
439	824
440	710
440	771
442	660
442	710
442	865
442	917
442	930
443	648
443	712
443	847
444	526
444	559
444	586
445	552
445	677
445	700
445	843
445	913
446	539
446	661
447	467
447	517
447	612
447	766
447	799
448	590
448	802
449	653
449	673
449	674
449	837
449	875
450	491
450	842
450	955
450	998
451	563
451	734
451	904
452	517
452	621
452	628
452	715
452	716
453	461
453	722
453	896
454	514
454	548
454	672
454	863
454	866
455	476
455	806
455	974
456	600
456	907
457	560
457	673
457	895
458	505
458	675
458	704
458	794
458	998
459	502
459	681
459	883
460	475
460	559
460	706
460	815
460	825
461	516
461	592
461	672
461	778
462	589
462	698
462	783
463	535
463	705
463	777
464	720
465	771
465	777
466	620
467	470
467	880
468	478
468	490
468	696
468	899
468	927
469	625
469	915
470	533
470	705
470	843
471	626
471	830
471	930
472	824
473	491
473	497
473	910
474	549
474	597
474	963
475	506
475	887
476	764
476	975
477	537
477	602
477	759
477	906
478	573
478	853
479	741
481	519
481	533
481	944
482	577
482	679
483	661
483	867
483	875
484	716
485	518
486	571
486	834
486	838
486	854
487	491
487	592
487	775
488	516
488	667
488	674
489	757
490	877
491	702
491	915
492	628
492	932
493	500
493	584
493	840
494	570
494	584
494	738
495	586
495	882
496	558
496	791
496	963
496	983
497	515
497	611
497	715
497	835
498	506
499	518
499	593
499	648
499	728
499	913
499	949
500	568
500	810
500	880
501	708
501	880
501	990
502	754
502	962
503	592
503	667
503	696
503	820
505	606
506	919
506	920
507	546
507	575
508	731
508	803
508	944
509	515
509	856
509	885
510	522
510	552
510	641
510	812
511	546
511	606
511	636
511	837
511	990
512	673
512	809
512	818
512	821
513	567
513	601
513	677
513	697
513	870
513	893
513	914
514	536
514	546
514	635
514	665
514	694
514	904
514	940
514	968
515	913
516	528
516	757
517	736
517	887
517	906
518	576
518	613
518	781
518	812
518	839
518	888
519	557
521	720
522	543
522	721
522	754
522	822
522	860
522	898
522	925
522	985
522	994
523	609
523	655
524	532
524	566
524	672
524	716
524	819
524	884
524	955
525	658
525	699
525	883
525	979
527	800
527	937
527	979
528	662
528	820
528	938
529	944
530	546
530	731
531	735
531	829
531	858
531	999
532	763
533	769
534	645
534	769
534	772
534	942
535	834
536	767
536	778
536	848
536	918
537	724
537	748
537	883
538	576
538	996
539	675
540	563
540	785
540	917
540	982
541	561
541	579
541	675
541	791
542	990
543	722
543	970
544	699
544	831
544	890
546	631
546	700
546	724
547	713
547	715
547	778
548	675
548	897
548	898
548	979
549	780
550	561
550	630
550	633
550	771
550	909
551	640
551	970
552	846
553	639
553	700
553	714
553	722
553	735
553	801
553	802
553	836
554	573
554	651
554	761
554	843
554	905
554	938
555	640
555	649
555	659
556	642
556	802
557	865
557	916
558	865
558	999
559	746
559	955
559	997
560	610
561	736
561	762
561	812
562	600
562	806
562	953
563	597
565	703
565	949
566	610
566	798
566	810
566	834
567	612
567	886
567	923
567	938
568	619
568	648
569	621
569	899
570	617
570	683
571	699
571	746
571	843
572	654
573	699
573	887
574	597
574	739
574	961
575	737
575	808
575	952
577	945
578	614
578	660
578	975
578	977
579	626
579	637
579	675
579	686
579	779
579	796
580	688
581	588
581	807
581	845
582	696
582	717
582	794
582	820
583	839
583	888
584	689
584	758
584	996
585	964
586	612
586	659
586	725
586	922
586	983
587	930
588	635
589	717
590	635
590	670
590	985
591	851
591	885
593	702
593	942
594	701
595	696
595	751
595	842
595	934
596	762
597	703
597	874
597	925
598	792
598	938
600	724
601	898
602	851
602	953
603	779
603	810
603	813
603	864
604	666
604	681
604	694
607	897
607	928
607	982
608	691
608	847
608	862
608	875
608	917
608	979
609	729
609	930
610	776
610	894
611	676
611	680
613	669
613	767
614	806
614	888
615	652
615	704
615	798
615	876
616	818
616	951
616	977
617	836
618	648
618	673
618	734
619	637
620	648
620	655
621	719
621	930
621	970
623	930
623	969
623	998
624	823
625	730
626	770
626	906
626	990
627	846
628	678
628	768
629	644
629	712
630	633
630	641
630	706
630	743
631	999
632	734
632	770
633	708
633	772
633	879
634	676
635	683
635	764
635	820
636	668
636	776
637	765
637	975
638	885
639	869
641	860
642	695
642	898
643	807
643	914
643	981
644	816
644	907
645	732
646	913
647	705
647	802
647	930
649	750
649	791
649	868
650	754
650	763
651	758
652	686
653	961
655	710
655	719
657	973
658	665
658	990
660	737
660	815
662	696
663	820
664	862
665	801
665	851
665	886
666	795
666	931
667	790
667	829
667	969
668	795
668	983
669	783
669	924
669	970
669	979
670	748
671	994
672	738
673	682
674	960
675	752
675	884
675	904
677	752
677	787
677	793
677	884
678	794
679	759
680	798
680	862
683	773
683	817
683	870
683	946
684	934
686	689
690	735
690	794
690	833
690	877
690	994
691	907
691	939
693	869
693	912
694	781
695	740
696	730
696	751
696	769
696	960
697	772
697	933
698	723
698	969
700	938
700	996
701	809
701	846
702	747
702	776
702	950
704	740
704	842
704	858
704	934
704	975
705	744
705	765
707	747
707	869
708	781
708	834
708	884
710	955
710	996
711	734
711	742
711	884
711	910
712	812
712	950
713	773
713	891
713	902
714	996
716	803
717	815
717	845
717	849
717	922
717	988
718	800
719	815
719	854
720	726
721	735
721	740
722	777
722	791
722	826
722	880
722	887
723	760
724	787
725	955
728	743
728	966
729	912
729	964
730	737
730	964
731	889
735	755
735	820
736	898
736	998
738	743
738	961
739	751
741	753
741	861
741	888
741	968
742	893
742	946
743	863
744	781
744	835
745	883
745	894
746	753
746	827
746	836
746	862
748	756
749	998
750	818
751	786
752	828
753	857
753	932
753	976
755	999
756	940
757	863
757	872
758	834
758	891
759	996
761	831
762	925
762	962
765	803
765	929
767	853
768	839
768	877
773	868
773	895
774	928
775	929
776	854
776	940
776	993
777	885
779	900
780	843
780	889
781	965
782	785
784	796
785	838
785	956
786	914
787	889
787	937
789	884
791	813
791	847
791	858
791	963
794	846
795	862
795	944
799	894
800	817
800	924
801	830
801	962
804	891
804	972
804	998
805	830
806	885
806	891
806	912
808	985
810	926
810	929
810	954
811	917
812	852
812	864
812	952
814	938
815	941
816	902
816	928
816	933
817	985
818	943
820	897
827	867
828	961
829	961
830	921
835	998
837	980
838	958
839	918
840	876
845	892
845	912
846	936
846	954
848	876
850	877
850	924
850	926
850	947
852	919
852	976
854	916
854	959
856	884
857	872
857	879
857	967
858	906
859	967
861	978
862	896
862	971
863	931
864	865
864	888
864	938
864	948
864	953
864	970
865	888
867	981
867	988
868	950
870	889
873	883
874	886
875	902
876	900
876	940
878	994
881	912
882	908
886	951
890	935
890	976
892	938
892	946
893	989
894	914
894	954
896	915
897	898
898	981
899	940
901	981
901	982
902	992
905	923
906	971
909	991
910	965
915	975
915	992
917	970
918	934
922	988
923	982
924	942
925	980
928	996
931	933
931	980
933	965
934	985
938	981
949	954
976	981
982	992
